temperature,humidity,gas_level,weight,distance,hazard
39.040244856705314,49.04509662889529,1143.7315242620048,1970.41607306859,337.98316068860345,1
20.705384497504063,52.25584991226195,388.8195515833262,1932.95192405176,357.6815774473003,1
35.734472602425285,63.656823185236384,385.28850312938437,1727.663931175417,143.02480506511534,0
41.18234387358869,49.88571166879416,436.2258458856438,763.266668390284,19.992905658774784,0
21.27943744163842,60.80010323685203,343.55034540679947,916.7356268422009,288.88045961710884,0
28.917554173195743,89.511741426161,330.9297034676232,1183.3583946124113,381.422697141741,0
26.181272002707942,50.08199048127078,969.170832491014,1953.137365250176,345.25280833231125,1
29.84245784248138,66.84219753238455,420.6606727072102,1449.8967284350151,136.59398831010768,0
34.58721418617832,49.715943095190966,387.45683429930244,1515.424642441738,362.77381881509484,0
36.2451971384466,42.29572038728571,427.82406038891656,70.78406864154107,16.480199420632484,0
38.50896665427021,56.772973486732916,1110.8704499593423,1303.9370558834817,388.8416421777375,1
31.2798665562997,37.44734358988043,373.8545650950437,709.5419686903667,228.78968708115812,0
21.411824306893937,88.61425496422376,266.55247624607546,1334.2744589165025,298.6776967145848,0
31.975949381490306,78.57667992222618,384.4563547345346,1523.6643349018711,101.88063687201291,0
26.260378227378617,37.82875967728001,332.2756837280066,536.4889338619116,187.82196095597493,0
29.90433095158354,57.97483906890422,973.8667429643452,807.119753419067,338.2478280968658,1
28.569040358999892,52.32698748995179,309.82500752160763,382.01702214755073,374.87152931624365,0
36.28505471797739,60.46981087851768,452.6201229078098,63.82494601878142,100.86877897677263,0
32.14881053849725,48.32158697425759,398.28271763712564,397.7155166946009,65.33193654189071,0
44.93779615779098,32.040064504219345,119.2739003130672,1523.5883689563884,376.31077993667355,1
44.95666294527133,60.9404003727044,454.88204441012783,1795.0449109206531,358.10726991631924,1
30.435397437721008,78.41154969877573,292.9995267124432,330.7059402500781,279.51531013043564,0
43.919272722364084,73.35143885316606,388.4456640267843,1622.3197249300954,165.6610673086757,1
40.909534290031985,68.99767086022814,306.5696612965885,1456.7390109094877,180.9549643196459,0
25.634916848148883,44.223224434161885,243.37398614568266,1293.1247255782741,110.47118926317205,0
25.033465145496557,33.08375829289772,341.3212822967119,370.6431565834294,296.2091696358749,0
23.677573477702744,56.99292894819486,367.7296902229675,1008.7667819153965,48.74854365896056,0
36.128376223963876,84.9745050764817,406.2512866346951,354.5230257294083,40.90488783977363,0
20.14262395495275,69.42276650950672,315.6116723712172,1738.8848897080109,97.96863213076433,0
33.79885244634419,40.70132467997958,409.61224000785404,154.64420504435216,227.21281877371675,0
36.57151076411077,31.18037939262903,311.0870177223153,700.9619614465836,354.54359790169894,0
29.753518369240737,85.98102025138729,374.7903426336908,646.9947612308182,349.43043401641177,0
30.84509584176172,47.176652128659256,321.2583577417824,1587.7083923064179,365.612090684419,0
43.83904084228516,78.48536413483816,374.3553341505786,1912.35336542455,157.22124938553765,1
38.15982733942117,48.29931989786858,480.2742847769802,1546.754140929343,395.5467238051438,0
39.193890993774225,80.43020392199638,359.63956894971574,1029.8697030521307,303.36960665851086,0
36.463761643962556,38.27997153618052,400.9992744467258,1281.394846869965,338.95498026513525,0
44.488687852550676,38.63831016513019,385.55101299453696,242.41521860489777,254.35123009722204,1
23.93153259589525,47.232810322107326,318.8029184053042,1197.5822260693353,219.4296941709738,0
23.87768077774696,44.89432194694835,274.783127117924,55.06393016329159,211.17747349251644,0
25.94742104441079,32.23386407790422,160.4199590834588,782.7490367379912,64.27342084767412,0
20.432753659964145,73.65738577191624,414.55412343675044,609.6654483379815,372.9871102837187,0
37.3552800304026,53.524964856322626,353.18403547815154,1140.4219248030688,35.79102093024053,0
28.26245195206148,69.16226931144138,1222.5405254099285,1040.7489544315035,91.70459046640578,1
44.8381993008195,36.70196975767042,290.01585248521855,958.5214920533433,317.4684059237767,1
35.153276922318305,42.484143305699334,167.52961560940818,1459.3937710604987,273.79928745631196,0
41.95269552574422,72.41143309504699,443.8444234456119,153.6423056648546,223.61390696897473,0
41.620091506878424,87.30156661614588,483.6878314477532,1502.3942684788717,366.89869173570304,0
39.386037677697544,41.55201503572139,588.0534937718476,213.00927551750326,250.66273817194792,0
21.835116497706558,71.87085673375756,277.0569489386109,1162.2766387159306,172.62693416418384,0
37.88889357828222,36.14180475252861,165.62084615090248,1670.8164948303245,371.2398612676082,0
20.263055064664158,31.836308348436553,481.03157133313175,1065.4385385219516,129.77162867832652,0
36.525507584449116,40.78279544857251,938.7488682949531,1788.9117877026076,224.2389464882492,1
20.83610886020466,80.66512847210174,264.46145765650147,175.26828075772903,160.06826042006483,0
23.38587207796242,46.60539838561741,267.8420343995987,1555.9734579343494,297.1280926104169,0
24.11659766545736,82.19697634440433,1252.3507069585899,1391.5769041847193,387.23077430407835,1
23.18425581084749,52.42737072078894,356.6883387405792,284.94081845810905,153.74819844247295,0
26.162701572412523,56.7446428311801,368.5078855694936,1106.391341455964,193.22158480251179,0
31.447771577447703,85.58909943148186,537.9387130132934,1423.3395632611223,322.8539028422622,0
35.18522697213543,36.29357445883198,350.9936440778344,1801.7382249341586,272.96800580096743,1
42.15659843228292,68.23744602409144,313.2140561127722,1307.1449148627698,71.9065556522651,1
37.83398300359643,35.207163013922234,314.78680807209065,964.8126544800235,187.29814565226994,0
29.230307543250056,35.63319870300565,212.5623843848719,321.61531942728885,325.4435940466204,0
34.02748571658627,82.26277578024283,312.6797012553267,1207.5649564177224,231.20752464133346,0
32.568624298452846,78.70517508912974,527.3824482557636,156.05567214384973,348.75521553267953,0
44.90358668341664,67.79481091536083,309.84185816948025,1077.5830868876608,154.17854542512316,1
43.977695430947556,44.27902079594125,467.5635237391313,1734.4200324673375,381.479877822615,1
32.67604171903472,39.89583016106016,271.39348607380424,1161.8640315130158,70.89200513231337,0
43.46913805374072,77.62817387765628,389.8886638265446,1264.8837035761535,124.31767387314841,1
31.70067274522315,49.414431352780916,284.01377053977336,826.4110722226881,377.25046005230274,0
24.648390851576046,76.35896284284756,436.34245661799383,1683.4008860061604,80.231492267103,0
25.742805201233324,39.625424599091374,382.09902049775025,1875.307367906681,389.25307893797196,1
28.200860554943773,44.16461916088132,466.2193732485201,1803.0038632771805,41.52738067878206,1
22.55936091714115,35.39115152181365,301.93375762871545,421.4546518836495,240.512517860294,0
39.557284844726354,37.60606620671558,1213.911228106761,1974.598996912943,310.1780760624705,1
37.165949829080986,41.038046477775445,358.7735610512402,216.66512868644094,131.19914117918364,0
29.142741873662096,60.54452468489662,292.3151772944082,739.3951239333587,366.57054450786273,0
43.107540070233185,53.43997250786842,529.7372692156217,312.13215573802813,297.13471184712546,1
32.10693779871503,87.9519964171104,223.67818272821742,280.75619647605834,91.95016666208893,0
21.065749939992834,61.04059840420255,475.7958355186542,1703.4434722852136,397.72345821232625,0
30.129578411821328,50.63061218588467,552.2777522115473,29.34847007763142,344.34493819732717,0
31.40783514097398,45.78704091844554,204.10375779688377,279.0847297107075,269.178349533125,0
42.308567481431766,44.482340516914434,418.61864204582923,1623.6193122507227,133.96864476428522,1
39.02648889122631,51.810510648352945,234.67238640544775,1801.2280630702382,126.6008429268737,1
24.14493829449732,38.090608244522926,419.33386149470437,35.315960393449195,96.51451596081459,0
22.090552109342774,42.12769519952322,287.54714676730543,1060.8278386267566,252.82881288975324,0
22.664750952105095,88.37504544468504,377.2310266690215,73.42335070882643,377.3020749859698,0
35.344569376957615,35.46195810513507,342.0228063715239,916.5437922881492,295.6878086781347,0
37.04439405945813,53.807310201824265,356.03967404536576,510.8891987310487,17.40261099095988,0
24.60803177397667,83.90530738138844,286.80925655541705,1108.2520073279368,130.95581800038258,0
39.34957512367653,85.98054658299955,950.9857593869738,618.8527461893176,120.54878138277509,1
24.377846469179847,58.689243763485294,424.29554520564204,413.2394634567507,114.28416643943147,0
22.708057765325258,62.81085405045028,924.7489859001199,266.0065800790148,153.94852831615916,1
42.68525188576659,38.00690025102773,344.52133793217115,1050.791272969745,74.75768540630192,1
28.036503244423745,36.825673054700175,389.0238272239519,1923.1244124330237,163.06734623133102,1
26.144154852077968,85.38905790122018,202.1120672864415,1569.3329179823706,107.11828133951812,0
29.06854853339393,62.61406957081865,250.52356091367932,1014.4606645545769,360.59416376867955,0
44.273477829541136,54.10221748488374,369.4825014489591,1781.9682843301157,312.69629850879306,1
34.799601193145165,45.28845016082302,417.1619677493177,390.85759124162564,207.23841367727377,0
25.425169719686814,58.623596182772204,1026.3148389696971,904.542123074332,118.33420504758874,1
20.458824893524078,49.48862220774831,491.6841876094176,231.37968332548087,326.37544257105804,0
25.453937929472236,82.63489383436888,268.1848949525578,1617.5112390916743,270.845993738124,0
20.198885344664447,75.75645896716162,262.39167593239154,912.905888935218,316.0895146207476,0
22.885460502264642,39.28045166734015,358.94736907340297,1862.265290137035,70.07258842323166,1
20.873079256107122,39.61442954116825,351.03898129235336,1818.9559880591978,186.6636174667632,1
28.573200625434485,59.22589416294751,337.2507680841103,358.4805343836999,346.5067545711835,0
27.468339241689463,70.70585614703054,469.9246697078009,1225.1227929426918,67.187884909616,0
40.38417330709393,79.42160419189821,349.029152498475,592.1945544663619,321.63148859539723,0
33.701096797045885,77.99767486225386,417.62702060476875,1372.472240309107,226.22966873384624,0
25.250376890748818,70.35903986358198,292.1121292939301,1167.137409106437,256.8243653493988,0
22.85421315323775,35.26667625537222,386.0192795715426,1149.4711810849478,254.05895684425226,0
40.80923997070262,57.996926980033976,491.5696176661194,1656.8514572699667,116.78074704075533,0
25.462823402061375,46.67532613415721,444.1697919564888,1266.6602273133415,60.09120245385077,0
42.68537105018319,40.41148300918643,519.79118133834,776.9644906448767,210.34569603775756,1
42.05642660790828,74.19965742075686,230.5308333827632,1364.9237292232574,374.6124967356186,1
25.530537929654585,58.58810633042859,356.8821020133701,1237.2167567537256,240.94419989116128,0
37.59239337375917,67.89602998058962,328.24300286498107,1370.0982669680316,350.74613234930774,0
37.05143523840836,50.77827218657066,539.6922105105426,1571.59850548106,18.25522155266551,0
23.78874671269546,64.72671744702748,438.159024262588,1938.1593824017764,317.02637922806724,1
38.12422443154586,61.381507464021674,406.5656422364261,41.689122431536994,107.09208344988281,0
26.995506922670955,37.56003444285243,1246.1792430107537,1391.0602663259017,239.0106763570441,1
40.156168373296374,71.7876531391939,338.36575569399116,112.56345709255177,301.00499503814507,0
37.738748040432874,31.17427215364564,360.3107947360131,792.41819438431,94.46160418631243,0
34.559014884891795,40.553586300885016,301.66966420892186,840.4132333142059,204.36805831203844,0
32.576720794919154,58.230492010870364,356.8319166947991,1290.7451097850835,112.69064471861178,0
25.784631326542566,40.31441836367661,314.6506488110871,1053.505273013611,5.881061241939844,0
20.501886595410642,81.52518825472703,363.4609751663566,1133.8196177503457,208.59241413021195,0
39.6949831082767,66.42491796589893,1189.1846307842816,1793.1709956194138,328.6566645240704,1
25.588141826559756,32.258306223116044,354.436024115999,1584.3408638970213,81.81742396222958,0
28.694571689282675,37.67110426190946,532.6221353625108,1068.7935879691645,204.19608996408004,0
42.21588309749977,52.868142877581334,472.38487357033785,1463.7572110651267,106.46785255301269,1
38.83264764010436,31.59452325495144,481.79188722468416,70.4834016814131,226.6950629886709,0
35.69611460078606,72.11818117703658,366.53269459851725,977.8058895108139,290.63636745291643,0
28.19454867988425,71.6748898420971,138.32587555760125,1247.7534459630303,269.36346803762365,0
41.54613938763815,50.51956995292831,177.35997860860672,1368.9096883589236,95.89110227048212,0
22.447392468635293,83.60200613071405,275.87509345319853,1326.7748144527507,246.4174209752523,0
25.508576695461272,74.17965477101967,499.77696642596817,433.05962185232215,347.4460465645141,0
30.148939444155108,59.60753914441723,310.53771919852704,1405.9001220645448,391.99645157363653,0
35.31381538873333,37.4843117817847,487.25827645182426,368.54386355512014,324.1587542309247,0
30.577670813433983,36.353903164494376,322.1097316428532,1314.704985955003,26.246179208432924,0
21.114696973337125,61.25394162086772,535.5710262788282,44.61599254269299,76.22438299567972,0
22.196238062016093,65.09277724601677,328.4797116691167,472.6680653003592,255.85587951216522,0
25.471065773726927,85.24726886500893,299.14367505998564,476.97230213053075,334.73724031496243,0
29.23659799283,79.98749092098834,356.75920439849006,434.56791803733165,398.05843037769347,0
44.23443168675095,67.6878430561103,372.24653788572795,243.77932713751284,350.6584413703158,1
21.941087508315224,63.58358931105247,904.2493343082373,1775.8210291888138,256.4940989290254,1
30.201073060266083,83.86780601590719,549.5184121640532,909.3770816476192,251.15212396247972,0
33.32372366398069,88.56705574611115,371.6317472196741,1587.097198299784,156.08835122726708,0
44.38403296108362,69.03113010381992,387.512212312711,955.3333612775854,250.19443161174522,1
44.44695465405062,48.91120796870014,474.4080426433929,150.71967566007015,26.244387023619996,1
40.893046287376734,56.58266393966551,383.72445531794955,481.8923975415275,329.26876282085266,0
28.299374520454524,81.07115990659364,100.0,1793.973905543382,286.08648556472923,0
42.25808758484466,85.93293889301054,149.4513016483995,1526.3992170085055,278.22774463354517,1
25.369018136004282,64.88456889711873,323.2377844570369,447.9436096631686,218.48283900660388,0
35.586906379434794,74.84093473698127,602.7668243364658,290.1201045894846,125.12536935655663,0
39.66649674402603,49.92615640540204,293.69255922017146,1096.2036163979162,69.5075280837996,0
43.358256063836876,87.32780939146468,324.3108573140741,1466.7888086622668,291.8489530160379,1
24.29780335707766,56.580306589016445,474.8789657915155,201.14030293842177,237.42811309626256,0
37.669450245062166,77.40014587094436,310.323351707341,1773.2753717845815,66.80703391275841,0
37.434709680423545,55.01585358465344,387.7412260787256,1042.7346175510706,57.956381410058505,0
22.09613340268888,39.47218926884564,327.90265966871186,340.85091689004463,355.03857550827917,0
29.783284116736898,89.46792279514486,384.65494798157613,1287.6121234698696,257.6763077988587,0
33.66427845720217,58.92765671753649,330.7703528015411,648.2086879939682,157.19077688143042,0
27.842490915809716,32.19773639650977,314.092239430525,251.63684775922036,246.03350688798815,0
26.183755201806544,42.28091501109257,330.73649547231946,1666.7689348257427,133.61946295071752,0
31.393240325391723,52.64327006948714,503.49004349531833,1764.0919317329322,75.67235671879016,0
42.68418947841599,32.27105130666738,353.6251202134128,1415.9973103340894,134.02064043586796,1
28.62283660658607,70.29858136891792,274.4234355557692,277.38175767018737,289.3263676070828,0
32.49959189871456,76.89823013246274,435.9257089403195,826.8300016496588,208.8336245199602,0
42.908511400844546,42.98178582642052,217.57762077916902,1865.0481597398248,35.516122790420624,1
25.464206563150462,75.35202020253864,351.944915374456,1994.5608491505732,398.17743903851925,1
35.91697476532632,31.084914692765057,412.77320815634556,1059.1063552783344,372.80999376480395,0
41.73682931205131,38.58310498494557,278.62702119947573,1760.2190380039276,261.86074305584447,0
25.318940842617483,81.74624490118275,329.5097743592595,1128.1377361534217,252.10501648630967,0
27.473964212146466,58.79861532005873,435.867543458709,1864.9651785542856,221.34596680034085,1
44.94368415679617,70.19295466513411,426.6710135051069,298.2753924525821,160.53868558527364,1
43.87341885718489,35.180106981705684,283.55889376547907,390.1850420882531,42.22743322728285,1
22.426858731540804,44.51077490962458,148.45794507296782,1921.880988512373,4.687295115707434,1
36.11248260700372,57.66394188717787,562.8453397895848,434.401575496997,31.313662037182638,0
26.970328526402167,64.64107113942528,399.00058367001736,532.2411568028211,385.1318928255721,0
25.563697061878926,37.08936572750664,307.39865605163413,613.700830152067,387.32474469251696,0
32.596684558501984,80.80086177348777,1170.922443291074,1749.4009722016526,119.12551351271004,1
28.612218595188033,86.47935370812075,196.76425333356542,53.864702880951356,115.4509816186998,0
20.36010023248558,86.14209041760418,350.44128933540577,288.97295865935257,302.20703128334065,0
22.797878395072768,63.115800255377096,370.53825822763804,370.83102595106277,9.71716126878703,0
40.078261218504565,79.09894034581009,946.6347572937639,1522.5586691421324,330.08189156832475,1
36.90985733284132,76.66865472781947,348.42154022351497,1806.3281852117423,120.20315073576158,1
26.989594320913255,73.36879060592105,333.06356103649773,155.4392733706471,294.62154340630457,0
44.408239116873375,71.01639206718828,502.9845933119383,672.4612261293192,248.71584423523225,1
25.497677184849948,39.40802315901151,464.21931621764895,1632.2589522015837,331.17545245335214,0
28.33576804682001,82.37405495847818,233.0800450632072,1805.431947090344,203.6613084344438,1
36.55527786165018,55.460732732629744,224.02805372318093,1556.3495386705204,53.370719992204975,0
34.046045582881945,75.82972844303174,377.80961288019785,203.75821615667934,300.96935983623115,0
38.66350859222575,51.29411074068818,271.6424001545886,1026.8173042031558,142.55835759513545,0
27.452749011438904,78.72438071152314,503.344751622919,437.25220071113966,341.56032893808793,0
37.91654999556965,59.571942031475444,398.0243102800393,508.7430845682928,168.7933668293538,0
32.3198260050644,87.9280081955726,1263.1103219396264,106.63830640629435,384.06046070352943,1
43.92835603633864,31.390290656890684,292.16548593217897,1533.862627994397,42.89201674181094,1
41.901818652703355,44.571279706089406,316.2986104016175,205.96592756422493,274.6110587041001,0
26.662443515541284,88.10596255771964,288.2797151932344,896.949596030026,209.21928958398254,0
43.05536276800024,83.63446344064604,171.59259498574724,695.1474935445157,19.194309868594974,1
37.186775655715195,70.38770917886012,360.56024308359673,793.0808873857387,244.02575228160134,0
42.10830583364262,37.07295015641992,434.88735449389554,1207.5239257222138,83.94717622118695,1
43.921915069857874,41.96283202163481,331.1905114622708,1306.2954420505964,237.61168299787553,1
40.1771558865059,70.54096141677304,182.05954476988575,154.78709652507416,98.51917789169994,0
21.370149530044692,72.15973367699735,400.32600106404743,1787.5970439158043,90.63005792213454,0
29.991041010821153,60.35598128001813,321.7125647013209,1457.5107599403002,361.65046068796374,0
39.32986919811481,87.26128622149253,399.48503714563446,723.8620477791244,309.0208911848035,0
42.81687932836175,89.61061148948309,264.3152377707611,350.5371089788012,319.20938174059086,1
24.52880610004918,84.74881722096086,314.7230332667767,307.7800449503334,36.789150371760854,0
34.11153619737929,57.837309254988504,457.56680375464686,1575.9856133696483,190.85915267374605,0
24.5714636832151,56.646735816820204,324.8376641009812,1925.552188805745,140.57499688042395,1
37.30369090113776,37.398904468996335,481.3931405111124,1387.4598742196824,22.450535799874064,0
37.60837442802183,67.55957629589685,177.98671669350108,957.8675067753542,153.2521749181872,0
40.44340752517995,68.52572157816755,354.13192134060256,355.77163797445644,256.4139087619294,0
20.646415182577336,34.195095101534314,489.4746022657239,1806.9602763205287,308.1377997268578,1
26.329718180932915,87.30310018288851,465.8969207787675,1157.422205865633,240.8786604168434,0
24.43013400379216,65.37715673276017,303.2693016981826,651.0826370519541,271.4946727490598,0
23.671626952834618,81.2449851875427,475.3532290268039,1271.937053822356,75.82211745976849,0
35.16915878159422,44.26129706105249,261.5477868221426,506.1655167672883,138.58543546492058,0
44.80549092190857,37.03205187981398,102.54532967325906,1159.788526363784,361.2025473991875,1
39.00034253105537,66.61319127316692,357.42473931172384,578.6938859024011,156.6699853983915,0
39.70343997510896,82.13723791473174,376.3173671960023,795.0022050942622,296.39527535526463,0
35.27892897048339,75.26398893144915,333.950189093095,821.1902772295654,286.18229298838753,0
32.83204626689603,34.8537190932414,333.22359341794777,1878.1787454846467,326.5789266341504,1
24.86484473364326,46.1421776329041,329.1178618795117,1803.5352669961662,244.41591072894045,1
23.86494088478269,32.87136719594357,331.8221365267171,272.38823649750475,225.06405863141435,0
33.240004710940575,85.4960987241015,376.8575672394507,1261.8001903993106,125.87947891119602,0
34.42331030311952,59.736283716146104,1231.4827797198736,215.70834806161,269.41651411562043,1
29.178098036097463,83.50911187029969,366.91205410941836,40.44192494182042,159.39150810698234,0
32.59749730728258,61.78848344676387,384.5845860688412,1624.7150522896807,183.9258396136747,0
39.8638864350431,38.50580404576137,333.12803880502224,1321.0644603865069,3.6816628064981076,0
37.3236437388625,37.91278321716882,235.81714790898593,1542.334853526353,389.3842880996385,0
40.99201121607537,71.05453425310175,307.59314327225013,1636.875121889631,261.48389036857003,0
43.74299113376499,40.75499929285658,409.4545936425967,1449.3656872901295,289.518030056312,1
36.200736038590584,88.56111227476671,331.0599753908735,1456.4780231500583,300.90766154072907,0
27.131776853772106,59.360207723622196,900.8760942189026,120.8787147596273,120.81452973105888,1
37.90601525579713,57.44633251380591,928.2850772202388,1365.766925188559,151.77717382993455,1
32.128623700738224,78.06310649880973,217.09001405836398,1475.0984741171687,389.72207741105643,0
23.049350095489576,46.080238053472364,100.0,409.88623063478593,72.1635395406619,0
35.7554525023336,81.21307536849811,358.4519170629818,1340.4500097068385,383.85125820235794,0
